run,event_number,activated_veto,n_tracks,max_dangle,sum_hit_weight_density,sum_qdc
6226,39205143,True,3,0.0006286375986279,173,37.05999938957393
6226,39254453,True,3,0.0031432811600749,297,26.14999928884208
6226,41502008,True,3,0.0078580728561649,268,40.59000001847744
6226,53248917,True,3,0.0100581548839804,246,-2.95000022649765
6226,54879643,True,3,0.0047148941779065,186,41.61999922432005
6226,56090238,True,3,0.0056578017413955,1250,25.52999983727932
6226,56171814,True,3,0.009744163413367,790,43.57000048086047
6226,60714764,True,3,0.0163439365819543,280,35.12999998964369
6226,64366794,True,3,0.0025145064220964,315,62.02000039443374
6226,64842643,True,3,0.0176019866873763,401,26.21999915502965
6226,66242065,True,3,0.0279712772679462,798,45.71000003814697
6226,68410917,True,3,0.0138303264221872,390,3.519999846816063
6226,69822207,True,3,0.0091154923989879,523,17.780000146478415
6226,74327873,True,3,0.0260820259369193,287,26.92999892309308
6226,78285854,True,3,0.0044003814574688,1423,84.67000091075897
6226,81934210,True,2,0.012572760685291,285,58.49999959394336
6226,83512319,True,1,0.0,593,7.960000293329358
6226,89363882,True,3,0.0329848322929864,249,38.55000043287873
6226,91393831,True,3,0.0034576056890849,640,20.95999975502491
6226,92831727,True,3,0.0110009346416246,165,56.89000083133578
6226,95628057,True,3,0.053727335592849,688,122.46999977901578
6226,95819455,True,1,0.0,1472,85.8099998254329
6226,97812188,True,3,0.0103724474597842,205,7.800000600516796
6233,14928330,True,3,0.0044005901458807,809,108.28999982215464
6233,16204416,True,3,0.0084863517267372,445,42.82999965921044
6233,19737160,True,3,0.0201163972231227,380,53.67999883554876
6233,21515662,True,3,0.0031432469983584,1381,54.989999728277326
6233,26093079,True,3,0.0116275641391372,248,1.9300006236881015
6233,30739475,True,3,0.0279730592174179,246,66.06000093184412
6233,32872320,True,3,0.0069152322172137,218,52.78999905847013
6233,34834509,True,3,0.0201112118848027,246,40.40999988093972
6233,41180716,True,3,0.0144582962700547,416,72.32999913394451
6233,41773545,True,3,0.0279720093592516,460,-4.8099987879395485
6233,47449576,True,3,0.0094292429030307,582,60.97000063024461
6233,52816444,True,3,0.0125728327289219,228,45.99000091664493
6233,57743387,True,3,0.0131991119432708,426,27.61000003479421
6237,10168287,True,3,0.0040862858967649,827,34.18999993056059
